   0.0000000000000000        1.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.0000000000000000E-002  0.99960028057229044        3.9967947581933560E-004   3.9951890394494402E-008
   4.0000000000000001E-002  0.99840446829729512        1.5948947641219750E-003   6.3693858285724306E-007
   5.9999999999999998E-002  0.99642253158957217        3.5742631043616789E-003   3.2053060659965596E-006
   8.0000000000000002E-002  0.99367084126583582        6.3191123537931415E-003   1.0046380371036250E-005
  0.10000000000000001       0.99017181422013145        9.8039180699262818E-003   2.4267709942219314E-005
  0.12000000000000000       0.98595343818497216        1.3996885835034240E-002   4.9675979993443716E-005
  0.14000000000000001       0.98104869362296876        1.8860657360730948E-002   9.0649016300406343E-005
  0.16000000000000000       0.97549489215948282        2.4353114683111923E-002   1.5199315740543746E-004
  0.17999999999999999       0.96933296432491944        3.0428243120439211E-002   2.3879255464126102E-004
  0.20000000000000001       0.96260671285910693        3.7037030119783348E-002   3.5625702110974423E-004
  0.22000000000000000       0.95536205935963792        4.4128366108812399E-002   5.0957453154948438E-004
  0.23999999999999999       0.94764630558363450        5.1649920684798269E-002   7.0377373156721510E-004
  0.26000000000000001       0.93950742866949621        5.9548970518626738E-002   9.4360081187705458E-004
  0.28000000000000003       0.93099342619401160        6.7773159835270325E-002   1.2334139707179525E-003
  0.29999999999999999       0.92215172536540735        7.6271177202614449E-002   1.5770974319782990E-003
  0.32000000000000001       0.91302865243450682        8.4993351115287538E-002   1.9779964502057851E-003
  0.34000000000000002       0.90366899847302606        9.3892129548924202E-002   2.4388719780495663E-003
  0.35999999999999999       0.89411564364418339       0.10292248080579150        2.9618755500250456E-003
  0.38000000000000000       0.88440925662937542       0.11204220102008747        3.5485423505371419E-003
  0.40000000000000002       0.87458809018894612       0.12121211106209236        4.1997987489615840E-003
  0.41999999999999998       0.86468780835385695       0.13039620623601167        4.9159854101314612E-003
  0.44000000000000000       0.85474141441292451       0.13956169677425062        5.6968888128246980E-003
  0.46000000000000002       0.84477919171180937       0.14867902421643830        6.5417840717522388E-003
  0.47999999999999998       0.83482873317417472       0.15772178621437422        7.4494806114509442E-003
  0.50000000000000000       0.82491496673663700       0.16666665803097327        8.4183752323897625E-003
  0.52000000000000002       0.81506025609753308       0.17549324062975460        9.4465032727124830E-003
  0.54000000000000004       0.80528448557945886       0.18418392055565899        1.0531593864882024E-002
  0.56000000000000005       0.79560519021156473       0.19272368810245896        1.1671121685976251E-002
  0.57999999999999996       0.78603770194257672       0.20109994214532481        1.2862355912098253E-002
  0.59999999999999998       0.77659527272627549       0.20930231720111156        1.4102410072612998E-002
  0.62000000000000000       0.76728924799501319       0.21732246924175649        1.5388282763230201E-002
  0.64000000000000001       0.75812919633238129       0.22515390352747594        1.6716900140142578E-002
  0.66000000000000003       0.74912306645722748       0.23279178285426380        1.8085150688508665E-002
  0.68000000000000005       0.74027734285921309       0.24023274201251010        1.9489915128276743E-002
  0.69999999999999996       0.73159716287783205       0.24747473970127798        2.0928097420889736E-002
  0.71999999999999997       0.72308647504569146       0.25451688058991023        2.2396644364398210E-002
  0.73999999999999999       0.71474814321751790       0.26135928778473511        2.3892568997746808E-002
  0.76000000000000001       0.70658407257146649       0.26800296164122350        2.5412965787309900E-002
  0.78000000000000003       0.69859532990463202       0.27444964827693680        2.6955021818431284E-002
  0.80000000000000004       0.69078222119950516       0.28070174711397516        2.8516031686519620E-002
  0.81999999999999995       0.68314441063467268       0.28676218899582201        3.0093400369505200E-002
  0.83999999999999997       0.67568097975748942       0.29263436621995359        3.1684654022557067E-002
  0.85999999999999999       0.66839052974735313       0.29832203174737576        3.3287438505271015E-002
  0.88000000000000000       0.66127122659051174       0.30382924675784578        3.4899526651642629E-002
  0.90000000000000002       0.65432088826696733       0.30916029821682722        3.6518813516205603E-002
  0.92000000000000004       0.64753702059771567       0.31431965905036696        3.8143320351917274E-002
  0.93999999999999995       0.64091687556121679       0.31931193314395045        3.9771191294832739E-002
  0.95999999999999996       0.63445750779873022       0.32414180422878819        4.1400687972481545E-002
  0.97999999999999998       0.62815579053880377       0.32881401714961678        4.3030192311579701E-002
   1.0000000000000000       0.62200847819427596       0.33333332581800479        4.4658195987719328E-002
   1.0200000000000000       0.61601221049931554       0.33770448616886523        4.6283303331819209E-002
   1.0400000000000000       0.61016356700485153       0.34193221322410572        4.7904219771042797E-002
   1.0600000000000001       0.60445906394155036       0.34602118146829669        4.9519754590152634E-002
   1.0800000000000001       0.59889519919225342       0.34997599121342393        5.1128809594322581E-002
   1.1000000000000001       0.59346845888700428       0.35380116364931280        5.2730377463682948E-002
   1.1200000000000001       0.58817532563903885       0.35750113509378528        5.4323539267175806E-002
   1.1399999999999999       0.58301231216527760       0.36108023410618983        5.5907453728532765E-002
   1.1599999999999999       0.57797594906464134       0.36454269122595911        5.7481359709399500E-002
   1.1799999999999999       0.57306281864258146       0.36789261708640392        5.9044564271014802E-002
   1.2000000000000000       0.56826953840886285       0.37113401561161508        6.0596445979522108E-002
   1.2200000000000000       0.56359279005047069       0.37427076631805556        6.2136443631473796E-002
   1.2400000000000000       0.55902931446581905       0.37730663008144866        6.3664055452732210E-002
   1.2600000000000000       0.55457590883937613       0.38024525340655907        6.5178837754064523E-002
   1.2800000000000000       0.55022945006029877       0.38309015543543479        6.6680394504266577E-002
   1.3000000000000000       0.54598687386902323       0.38584474432249516        6.8168381808481657E-002
   1.3200000000000001       0.54184519841030387       0.38851230445432722        6.9642497135368839E-002
   1.3400000000000001       0.53780151554300337       0.39109600490331758        7.1102479553678863E-002
