   0.0000000000000000        1.0000000000000000        0.0000000000000000     
   1.2500000000000000E-003 -0.99992190862700470        1.2497065564685382E-002
   2.5000000000000001E-003  0.99968803620445434       -2.4976594437226277E-002
   3.7499999999999999E-003  0.99929958249852024       -3.7421176067614026E-002
   5.0000000000000001E-003 -0.99875852719654268        4.9813696431736429E-002
   6.2500000000000003E-003 -0.99806760250077009        6.2137435080349954E-002
   7.4999999999999997E-003 -0.99723025301144597        7.4376222536017889E-002
   8.7500000000000008E-003 -0.99625058843152370        8.6514536638895592E-002
   1.0000000000000000E-002 -0.99513332749391703        9.8537609626399014E-002
   1.1250000000000000E-002 -0.99388373562264576       0.11043151753360460     
   1.2500000000000001E-002 -0.99250755773519217       0.12218325514784956     
   1.3750000000000000E-002 -0.99101094779231702       0.13378079591545833     
   1.4999999999999999E-002 -0.98940039668116408       0.14521313662046970     
   1.6250000000000001E-002 -0.98768265994343607       0.15647032704975947     
   1.7500000000000002E-002 -0.98586468674103434       0.16754348521205545     
   1.8749999999999999E-002 -0.98395355129653994       0.17842479897964666     
   2.0000000000000000E-002 -0.98195638786580719       0.18910751526456190     
   2.1250000000000002E-002 -0.97988033010516162       0.19958591802278905     
   2.2499999999999999E-002 -0.97773245549606369       0.20985529650127469     
   2.3750000000000000E-002  0.97551973635621936      -0.21991190049538542     
   2.5000000000000001E-002  0.97324899125660014      -0.22975291296958603     
   2.6249999999999999E-002  0.97092685333687878      -0.23937636781718247     
   2.7500000000000000E-002  0.96855973335820000      -0.24878111447031631     
   2.8750000000000001E-002  0.96615379413397451      -0.25796675382794126     
   2.9999999999999999E-002  0.96371492927831726      -0.26693357804159423     
   3.1250000000000000E-002 -0.96124874825456963       0.27568250575439718     
   3.2500000000000001E-002 -0.95876056008144028       0.28421503906782053     
   3.3750000000000002E-002 -0.95625537379616632       0.29253317775246324     
   3.5000000000000003E-002 -0.95373788991324415       0.30063938089317649     
   3.6249999999999998E-002  0.95121250330477036      -0.30853650279451950     
   3.7499999999999999E-002  0.94868330011999313      -0.31622775980839957     
   3.8750000000000000E-002  0.94615407271100371      -0.32371665186144011     
   4.0000000000000001E-002  0.94362832054762957      -0.33100693748086313     
   4.1250000000000002E-002  0.94110926112801185      -0.33810258593966375     
   4.2500000000000003E-002 -0.93859984188878010       0.34500773441526916     
   4.3749999999999997E-002 -0.93610274586848996       0.35172666827733368     
   4.4999999999999998E-002 -0.93362041317251365       0.35826376331912918     
   4.6249999999999999E-002 -0.93115504723268661       0.36462347430341491     
